platform,liked_count,ip_location,time,content,judge,summary,stance1,stance2,stance3,stance4,stance5
zhihu,7,辽宁,2023-11-15,爱狗人士完全可以将流浪狗领回家，爱不是口号，需要真金白银来供养。,有关, 爱狗人士应该领养流浪狗,0.6309490203857422,0.676354726155599,0.567134698232015,0.5710131327311198,0.4519434372584025
zhihu,7,山东,2023-10-26,光处理流浪狗是不行的，说真的这些狗也是受害者，它们甚至都不知道自己流浪了，弃养它们的狗粉才是罪魁祸首，它们是用命替父受罚。不把狗粉整明白，打掉一批流浪狗还会有第二批，还会有更多的人被咬，永远打不完。我建议立法把狗粉纳入重点整治对象，给他们立法也相当于给狗立法了，他们守法等同于他们的狗也守法。把交通法小改一下就能用了。想养狗先考狗证。培训怎么遛狗，怎么带狗撒尿，顺便把考试费交了，要是考不过补考要再交一次哦。一年就给你12分，拉屎不清扣2分100元，夜里扰民扣3分200元，偷跑出来扣6分200元，全扣完了把狗没收，交巨额保证金再领回去。逾期不领视为无主送屠宰场报废。狗出事，吓到人，咬死咬伤人，狗主负主要责任，造成严重后果的，负7年以下3年以上刑事责任，弃狗逃逸，造成严重后果的负5年以上10年以下有期徒刑。并处罚金，并赔偿受害者各项费用。,有关, 立法把狗粉纳入重点整治对象,0.5172257820765177,0.4760663112004598,0.7087375322977701,0.703268845876058,0.6010980606079102
zhihu,7,,2023-10-22,以前看过一个回答，大意是说狗如果只是一两只，没事，都是零散的状态，没有什么危险，但不能成群，一旦成群，有首领，马上就会展现原始的野性，他们会追着小孩跑，甚至对成年人发动攻击，我以前住的小区就有这种情况，一个老大领一帮小弟，走哪都是一群，招摇过市那种，气场都跟散狗不一样。,有关, 流浪狗成群会攻击人类,0.777289867401123,0.6919744809468588,0.5917306343714396,0.6314001083374023,0.4568344751993815
zhihu,6,河北,2023-11-01,一些人为狗发声，为狗争权，和狗感同身受，喜狗之所喜，悲狗之所悲。喜欢把自己降到和狗一个水平，来谈平等，谈人权。狗就是狗，人就是人。阶级分明。受不了可以放弃人的身份，去享受狗的社会地位。如果真的可以舍弃人的特权。姑且可以称之为:爱狗者，平等者。如果做不到，只想当狗的拯救者，来散发自己正义善良的光芒。那只能说: 汝虽人，更甚狗,有关, 狗就是狗，人就是人,0.5834362506866455,0.6424412329991659,0.5655783414840698,0.6181267102559408,0.4524581432342529
zhihu,6,上海,2023-10-30,讲三个关键词：忠诚、弃养、所有权。一、忠诚狗的忠诚，一直以来都是人们倍价赞美的，很多人拿狗说事的时候反复提及忠诚这个概念，却很少有人思考这个忠诚是怎么回事。狗的忠诚，是面向它主人的，也就是说在一条忠诚的狗的眼里，它的主人和它，跟其他所有生物是不一样的，它的忠诚只给它的主人，其他所有生物包括人和狗都是威胁，一旦发生冲突，其他所有生物都是它的攻击对象。很多人讲狗的忠诚的时候是饱含情感的，那是他们把自己代入到了狗主人的角色中，觉得狗的忠诚是效忠自己、甚至是效忠全人类的，那么如果一条狗，见人就翻肚皮，谁叫跟谁走，你会觉得这条狗是忠诚的？嗯？不要想的太美了，狗的忠诚只是给它的主人，而狗维护这份忠诚所能做的事就是视其他所有生物为威胁，威胁就应该被消灭，你还指望一条狗能跟你谈判？跟你讲法律？跟你讲人类世界观的道德？它只是看到一个高大到它都看不到对方眼睛的生物进入到它和它主人的领域，站到了一个绝佳的攻击位置，向它和它主人的危险部位做出了危险动作，这时候它如果不去化解这场危机，你觉得它是一条忠诚的狗吗？所以，越是忠诚的狗，其实攻击性就越强。我们看电影，看到满脸横肉的反派会从心底觉得厌恶，你觉得你呲着牙花子一笑，在狗眼里就是和善了？那一条公狗对母狗兴趣为什么会比你大？无主的流浪狗攻击人类、有主的狗攻击人类，这跟狗的还坏无关，这是天性，是与生俱来同忠诚一起伴生的天性。那么，如果你养狗，你希望养一条忠诚的狗？还是希望养一条不忠诚的狗？那么，如果你走在街上，你希望遇到一条忠诚但是主人不是你的狗？还是希望遇到一条不忠诚的狗？那么，如果狗没有了忠诚这样一个天性、或者叫品德，你还觉得狗有那么优秀吗？二、弃养流浪狗问题，显然是个有源问题。所谓有源问题，就是这个问题是有源头的。中医看病有治标治本的说法，那怕是最不认同中医的人，也会赞同解决病患问题是可以分为治标和治本，针对病灶源头的治疗就是治本；不管源头，只解决问题表现症状叫治标。源头问题不解决，相同的问题就会源源不断产生。那么流浪狗问题的源头在哪里？显然狗不会是古人说的腐草化萤一样凭空产生，流浪狗产生的源头其实是人类的弃养，你承不承认？很讽刺的是，既然有弃养，一定就有饲养，这些流浪狗被饲养的时候，它的主人一定是爱它的，这时它的主人一定是一个爱狗人士。然后因为感情欠费了、爱也会过期、现实过于强大等等理由，饲养狗成了流浪狗。这种爱得保质期比较短的爱狗人士多了，流浪狗就成了社会问题。所以解决流浪狗问题的源头，在于解决弃养问题。但问题是一个人对另一个人的爱都无法保证持久，又怎么保证一个人对一条狗的爱能够持久呢？那么至少可以退而求其次做的事：弃养之前先绝育，不至于让一个问题产生后又不断地自我延续和扩大。所以，无视弃养问题，只谈现有的流浪狗怎么处理或不能怎么处理，本质上是纵容弃养，是扩大问题。三、所有权第二条讲了弃养问题是源头，应该是还有很多人不满意的，因为源头是一条一条弃的，当流浪狗成为问题时是一群一群出现的。所以爱狗人士会觉得我说了屁话：现在这些流浪狗就在这活着，面临捕杀，这怎么解决？所以怕狗人士会觉得我说了屁话：现在这些流浪狗就在这活着，继续伤害人类，这怎么解决？这就要讲所有权了。流浪狗问题之所以是个问题，就是因为这些狗没有所有权啊。你想啊，假如一条流浪狗有了所有权，也就是说这条狗有了明确的主人，成为了这个人的财产，那么别人还能够随意捕杀吗？它已经以个人财产形式受法律保护了。你想啊，假如一条狗咬了你，受害者有狗主人赔偿，赔不起狗主人蹲大狱去。是不是气消了大半，对狗也没有那么多恶意了。所以解决当前流浪狗的问题，其实就是解决狗的所有权问题。流浪狗可怜，领养了呗。自己养不了，你出钱，找个人领养了呗。狗太多领养不完，上帝当年造了个诺亚方舟，还仅仅是各种动物公母只配了一对上船，咋滴100只狗养不起，所以就一只也不能养啊。如果实在是领养不完，剩下无主的流浪狗所有权归城管啊，你管城管要怎么样。要是对城管不放心，你领养一只呗。,有关,  1. 狗的忠诚只是给它的主人，而狗维护这份忠诚所能做的事就是视其他所有生物为威胁，威胁就应该被消灭。 2. 解决流浪狗问题的源头，在于解决弃养问题。 3. 解决当前流浪狗的问题，其实就是解决狗的所有权问题。,0.6959134737650553,0.6417952378590902,0.6667037804921468,0.6952939828236898,0.5559600989023844
zhihu,5,北京,2023-10-23,"首先，我国94年前城市禁养狗，是基于《关于控制和消灭狂犬病的通知》（1980-11-18）在这之前，城市养狗数量也是极大的——在此之后养狗数量也是极大的——此外我国城市居民人口和城市面积在过去30年内极大的增加了这也产生了大型犬和养狗习惯的“历史遗留问题”如何对待历史遗留问题见仁见智吧……其次流浪狗被领养的数量也是很多的……以北京为例，七里渠犬类留检所每周开放30个领养名额一年至少有1000只狗被领养（有去了不领养的）而半公立/私立/个人的领养途径领养数量更多比如：北京领养日活动“领养代替购买”也是重要的宣传口号与之相对的是对弃养的批评再次宠物饲养人与宠物饲养人不是一回事……随着信息来源的增加以及经济条件的改善如何更好、更科学的养狗就成为了一种可能学习并且遵从与这些规定的人，也就更多了。——当然只能说慢慢变多了——不说狗，以仓鼠为例独居+大空间+厚垫料+自然食物（并少碳水）+合理躲避+大跑轮的科学饲养法现在与小塑料笼子+薄薄的垫料+小跑轮的传统饲养就形成了很大的区别而前者也渐渐的被更多的人所接受了在宠物狗方面，比如：源飞宠物 年销售3亿左右，国内销售额5%。那也就是1500万，牵引绳占比50%~60%。也就是750万。按单个25计算，那就是30万的销量——而它的自有品牌“艾淘儿”根本排不上名——再次对于流浪狗“收容 - 领养 - 处理”的流程，我是很赞同的。而消灭流浪狗的更重要的做法，是消灭弃养。另外，罗马尼亚在2013年遇到了和我们现在类似的情况但在 2013 年一名 4 岁儿童被狗袭击死亡后，2014 年流浪狗的数量已大幅减少。布加勒斯特市政厅表示，2013年10月至2015年1月期间，共捕获了超过51,200只流浪狗，其中一半以上被安乐死，约23,000只被收养，还有2,000只仍居住在该市的收容所中。再次美国每年安乐死数百万流浪动物的来源，大体上是《Dog Population & Dog Sheltering Trends in the United States of America》它在开篇就提到了：We present data from across the United States which support the idea that, along with increased responsible pet ownership behaviors, sterilization efforts in shelters and private veterinary hospitals have played a role driving and sustaining the decline in unwanted animals entering shelters (and being euthanized).……Additionally, data shows that adoption numbers are rising slowly across the US and have become an additional driver of declining euthanasia numbers in the last decade.并且绝育是非常重要的控制流浪动物的手段。——很难想象抵制流浪动物的人，也抵制绝育 哈——Intake and euthanasia numbers (national and state level) declined rapidly in the 1970s due to a number of factors, including the implementation of shelter sterilization policies, changes in sterilization practices by private veterinarians and the passage of local ordinances implementing differential licensing fees for intact and sterilized pets. By the mid-1980s, shelter intake had declined by about 50% (The HSUS estimated 7.6–10 million animals euthanized in 1985).20 世纪 70 年代，由于多种因素，包括收容所绝育政策的实施、私人兽医绝育做法的改变以及地方法令的通过，对完好无损和未绝育的动物实行差别许可费，因此，接收和安乐死的数量（国家和州一级）迅速下降。绝育的宠物。到 20 世纪 80 年代中期，收容所的容纳量下降了约 50%（HSUS 估计 1985 年有 7.6-1000 万只动物被安乐死）。要指定美国1975年左右，每年安乐死1750万只收容动物1985年就只有 760~1000万只收容动物被安乐死到2016年就只有百万级的流浪动物被安乐死了……——而被收养与还给主人的数量则更多——此外，该文章中对于建立“市属简易宠物诊所，专门进行廉价的绝育手术”算是非常赞赏和专门介绍的……每个诊所一年进行1-2万次绝育手术也是非常重要的管理手段参考^https://bj.news.163.com/20/0910/16/FM66ITMG04388CSB.html^https://baijiahao.baidu.com/s?id=1732600410574660620&wfr=spider&for=pc^https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5981279/",有关,  1. 我国94年前城市禁养狗，是基于《关于控制和消灭狂犬病的通知》（1980-11-18）在这之前，城市养狗数量也是极大的——在此之后养狗数量也是极大的——此外我国城市居民人口和城市面积在过去30年内极大的增加了这也产生了大型犬和养狗习惯的“历史遗留问题”如何对待历史遗留问题见仁见智吧…… 2. 其次流浪狗,0.5927425622940063,0.5557105541229248,0.6789127985636393,0.6828266779581705,0.532758871714274
zhihu,5,上海,2023-10-23,其实真的动作的晚了，现在激化到这么极端跟下手晚有很大关联。本来，早个几年，或者疫情刚开始的时候就制定出制度，比如建立收容中心，费用从养狗的税里面划款，定期对收容中心内的犬只进行无公害化处理（定期可以略长，若不想领养回家可以花钱寄养，方法总是很多的），可是有人就是觉得流浪狗的问题不大，没必要下功夫去多干活。现在嘛，属于矛盾激化了，关键是激化的已经不是仅针对狗了。很多短视频里都会拍到上街带个榔头，厂商开始视屏推荐便携式打狗工具，这个就是矛盾激化的开端。携带打狗工具的目标是流浪狗和未牵绳的狗靠近时动手防护，然后再看抖音或微博言论，有不少都说“打我的狗我就打你XX”之类的，也就是说矛盾可能会激化到人民之间互相肢体伤害，这让行走的50万都快笑不动了，还能趁机追加预算。现在也是没办法才这么弄的，先雷霆手段处理一批，然后等事后出个制度大家照着操作，之前一次次强化过的养犬规范就是这么来的。至于为什么是去强化养犬制度，那是因为谁需求谁买单。,有关, 应该出台养狗的相关规定,0.6151124238967896,0.6151199340820312,0.760740598042806,0.7129319508870443,0.5479191939036051
zhihu,4,湖北,2023-11-02,让我们来回答最初，最开始的问题：恶犬为何伤人？谁该为恶犬伤人负责？禁养犬为何会出现在城市之中？狗为什么要咬人具体我们不得而知，可能是它本身性格就很恶劣；可能是它的狩猎本能被小女孩这样弱小的“猎物”地激发；也可能是小女孩招惹了它。但无论怎么讲，狗就是狗，哪怕是经过训练，它始终无法很好地克制住它的本能和冲动，它不可能像人一样理性，看看报纸，学学法律。所以，谁该为此负责就更加重要。这个问题，政府给出了它的辩解：狗主人、物业需要承担责任！恶犬伤人是因为主人没有遵守禁养规则，物业作为管理者或者群众性活动的组织者，未尽到安全保障义务。好一个斗转星移！三言两语之间，竟然将最重大的失职推在了这两者的身上，把自己撇的干干净净！这样迅速的厘清干系，快速切割，急吼吼地推卸反而让人察觉到了猫腻；明眼的同志，更是要被这种丑态逗得笑出声来。流浪宠物问题，早就不是第一天存在，早就不是第一天需要解决的了。停留在表面，当然就不可能解决这个问题：哪怕这次将所有的流浪猫狗都扑杀干净了，没有对弃养宠物方面的民主的工作，没有对猫狗或者其他宠物的令大家都满意、或者大家都能接受的方法，那么，流浪猫狗一定会再次泛滥，一定会再次出现同样的伤人事件，也一定会在不同的时间以不同的方式上演如今的抽象大戏。这种情况的发生一定根源于公共权力的缺失！而不是某个人，某些人该做什么，不该做什么！如果在政府管辖内的事情与政府分毫责任无关的话，这只“罗威纳”是禁养犬，为什么有面向社会的犬舍培育这种犬种？为什么这种犬类能够被市内的人买到？为什么它能够在社区里长到这么大？又为什么可以在不牵绳的情况下，堂而皇之的出现在单元门口而无人问津？他们不会回答这些问题，也不敢回答这些问题！我们丝毫不反对，狗主人在这件事情上负有不可推卸的责任，小区物业或多或少也有责任。但是如果遵了他们的口径，认为狗主人才是罪魁祸首；将居民居住的安全问题完全等同于所谓“商业活动的安全义务”，无视群众共同管理的重要和政府从根本上的漠不关心，那我们便完完全全地陷入了他们的陷阱中。随后展开的“轰轰烈烈”的运动式、考核式的流浪猫狗的扑杀更是可笑到了极点；更有甚者，突然收紧犬只标准，今天还是可养的，明天就不可养了，既不给通知，也不给时间，直接无故抓走有证的合格犬，严重伤害狗主人的感情和权利的事情频频出现。根本上来说，就是政府既不在乎，更不尊重人民的正当权利，朝令夕改、随心所欲；就是不要民主要便利，只顾完成指标，完成任务；就是不要事实，盲目行动，激化人民矛盾没有任何调查，没经过任何表决的盲动主义在各种实践中不得不说屡见不鲜，而且造成严重后果的，也有相当数量。远点的例子，有“大炼钢铁”；近的例子，大规模在农村中搞“旅游经济”导致钱地两失，不仅旅游没搞起来，村庄原有的经济也被破坏的七七八八。到现在，反而又要让农民把抛荒的地复垦、复耕，农民真是有苦说不出。举个不太恰当的例子，一个小孩子，玩玩泥巴，在探索世界的时候做点傻事、尿尿裤子，大部分的人都是可以理解的，并且大家普遍认为他长大之后会成长、改正；但是如果一个成年人还在玩尿泥、还在尿裤子，那就是不可理喻的，是智力有缺陷的表现，也有可能，他本就不是大家所期望和认为的那样！难道他尿裤子，玩泥巴这些事情，也要推给大众？也要推给物业？我们一定要在这里强调民主的重要性！这几年随着口舌的冷嘲热讽，舆论有意无意的引导，“民主”居然逐渐成为了贬义的，讽刺的话了。好像谁提起及民主，就一定是美国的走狗，是西方自由主义的信徒，是白人左派的代表；更有些被欺瞒得厉害的民众，以拥有民主为耻，以没有民主为荣。马克思说民主，恩格斯也说民主，列宁和世界所有的革命家都说民主，难道他们也是美国的走狗？也是自由主义的信徒？民主一定是解决所有社会问题的最好方法、最佳良药。我在这里说的民主当然不是任何压迫国家提出的，或者资产阶级的“庸俗民主”；而是真真正正的，深入人民，听取大家的意见，考察大家的观点，和真正被大家选出的代表会面，做实实在在的工作，最后得出结论、进行工作的实干的民主。马克思在《共产党宣言》中说“公社一定是实干的机构”，那么同样，公社的民主也非是这种“实干的民主”不可！如果不尊重客观规律，不尊重事实，不尊重人民的意见，不听听看养狗的人的看法，不养狗的人的看法；曾经养狗现在不养的，现在在养狗的，从来没养过的，他们各自的看法；这个小区人的看法，其他小区人的看法；养狗比例高的城市的看法，养狗比例不高不低的城市的看法，基本不养狗的城市的看法，那么，这样的这样的行动就非要出错不可，这样的政策就一定不会、也不可能完全，彻底的解决问题。总的来说，已有同志总结的非常到位了，就是“没有调查，就没有发言权！”至于这些个极端团体，吵吵嚷嚷，乱作一团：污蔑人咬狗，所有的狗都是不会咬人的，或者所有的狗都咬人，都要杀掉的；甚至发生暴力事件，发展到使些下作手段的，他们本质上是同一群人的，也就是极右派的极端主义者，是典型的小资产阶级思想的右派和流氓无产的思想。和要以大屠杀作为武器肃清犹太人的，要用原子弹轰炸其他国家的，没有根本上的区别。说起发生在自己身上的糟糕事情，便是愁眉苦脸，叫苦不迭；说起别人家的倒霉事情，又是喜笑颜开，以他人的苦难作乐；当刀砍向自己脖子时，吓得屁滚尿流，求爹告奶的企图活命；当刀砍向别的人时，又大声叫好，赶紧地用手上的馒头去沾血。他们彼此开战的原因也就是利益不同而已，所以当企图讲道理的人出现时，他们的利益便一致了，便会联手先把他们的共同威胁消灭掉，然后再继续彼此斗争。我们要坚决同这种思想划清界限，和他们斗争。还有些社会上的先生、太太、专家、学者，总是带着道德的优越，戴着“知识分子”的金丝眼镜，抱着什么法律、责任、个人素质的厚书就来了，摊开在高高的讲台上一遍又一遍的讲着空洞又枯燥的大道理。本就无用，大伙儿也不爱听，各做各的事，各忙各的活儿，他们还要在讲台上长吁短叹，说些什么“愚民不可训”“民众素质太低”“民智未开化”。就像那皇帝老儿的“田官”一样，一遍一遍给大家念着四书五经，好像这样就能让大家都成圣人，都能吃饱饭一样（他们从内心深处也真的这样相信）。但是其实农民面对的问题是什么呢？是没有好稻种、没有锄头、没有牛耕地、没有水渠浇水；是田的肥力不够、是土壤不好、是地主的地租太重、是今年闹蝗虫。这些实际的问题，是一遍一遍的念厚书；或者立个法，惩罚产量不够的农民就能解决的吗？让农民不饿肚子，让赋税不缺失吗？s当然不能！我们也需和这种思想划清界限。,有关, - 流浪狗伤人事件频发，应加强监管，规范养狗行为。,0.7241180737813314,0.6886559327443441,0.7037569681803385,0.6998380819956461,0.4799108505249023
zhihu,4,广东,2023-10-22,猫狗一直都是畜生，只有兽性，而有些人未必有人性。众所周知，在中国，狂犬病患者无一例幸免死亡率百分之百。中国每年被猫狗咬伤的人超过四千万人，人用狂犬病疫苗消耗数千万支。据此可以证明，中国每年有数千万人因爲被猫狗咬伤遭受狂犬病的致命威胁。高达数千万的猫狗成为活动的传染病病原体，而这些病原体被猫狗主人带入公共场所，危害不特定人群，也有部分被遗弃，成为无人管理负责的传染病病原体。被爱猫狗人士饲养或者遗弃的猫狗暴力侵害，受伤致残衹是一部分，更多的是遭受传染病、寄生虫、致死率百分之百的狂犬病的威胁。根据《祖国人民共和国刑法》第一百一十四条　放火、决水、爆炸以及投放毒害性、放射性、传染病病原体等物质或者以其他危险方法危害公共安全，尚未造成严重后果的，处三年以上十年以下有期徒刑。第一百一十五条　放火、决水、爆炸以及投放毒害性、放射性、传染病病原体等物质或者以其他危险方法致人重伤、死亡或者使公私财产遭受重大损失的，处十年以上有期徒刑、无期徒刑或者死刑。过失犯前款罪的，处三年以上七年以下有期徒刑；情节较轻的，处三年以下有期徒刑或者拘役。猫狗对人具有攻击性，这是每一个人爱猫狗人士都心知肚明的事情，也是常识。在明知猫狗对人类具有攻击性时，饲养猫狗，对他人造成损害的，不应该以过失致人伤害衡量，而应该以主观故意伤人衡量。每一只猫狗都是爱猫狗人士造成的移动传染病病原体，应该按照卫生防疫法对所有散养猫狗、野生猫狗进行全面捕杀，居民聚居区全面禁止饲养猫狗。猫狗是野兽，衹有兽性，对人的伤害攻击具有不可预估性和不特定性。中国2021的暴力犯罪案件不到五十万件，其中百分之九十以上是轻微暴力。而爱猫狗集团利用猫狗对人类进行暴力侵害，每年让数千万人遭受狂犬病的致命威胁和人身伤害，无疑比世界上最恐怖的恐怖组织都狠毒和恐怖。全面捕杀散养野生猫狗，居民区全面禁止饲养猫狗，迫在眉睫。,有关, 猫狗对人具有攻击性，应该按照卫生防疫法对所有散养猫狗、野生猫狗进行全面捕杀，居民聚居区全面禁止饲养猫狗。,0.5352276961008707,0.4309089183807373,0.509530782699585,0.5342456102371216,0.4157663186391194
zhihu,4,北京,2023-10-23,养狗是可以的，这也是一种权利。但是任何权利都要附带一定的责任和义务。例如养的宠物犬都必须经过严格的专业训练，这是要有相应的机构提供的训练合格的证明。一旦出事，不仅狗主人有责任，相应的训练机构和资格证明机构也要承担相应的责任。费用自理。记得在意大利听当地人说，附近住宅家里养的狗虽然很大，但是都经过严格的训练。它的活动范围局限在他们家的院子里，只要外人不进院子，狗就不会伤人。如果你没进它家院子它就咬了你，那你就发财了。因为狗主人要花一大笔赔偿金。据说八十年代去美国的人中就有人因此发了一笔小财。国内也一样，必须要有相应的管理机制。,有关, 养狗可以，但必须经过专业训练,0.5505221684773763,0.6018954118092855,0.6451258659362793,0.6621447404225668,0.4756229718526204
zhihu,3,湖北,2023-10-23,规范领养狗的制度。即使养狗，也要登记，尤其是母狗。有没有节育与不节育的区别。不节育的母狗，必须具体登记。然后如果母狗生育后，其育下的狗崽子，必须实行登记，以及后续送养手续要齐全规范之类。遗弃狗的，必须罚款，以此作为处理流浪狗的费用。,有关, 1. 规范领养狗的制度。,0.6627307732899984,0.6679139931996664,0.7290347417195638,0.6865526835123698,0.5322345097859701
zhihu,3,山西,2023-11-30,流浪狗和苍蝇在法律上是一样的，都是属于人人有权对其扑杀的无主有害生物。不拴绳的狗，视同流浪犬，也是人人有权捕杀。比如我们来看看打狗英雄是如何战胜爱狗人士的。这个【益众防治犬患】的博主，就是檀国平先生。檀国平先生把所有未被有效管控的狗都视同野狗，直接棍打。如果狗主人闹，檀国平最终还要求狗主人赔偿他的打狗劳务费十元。而且狗主人还要向打狗英雄道歉。这才是社会正气。至于捕杀流浪犬是否会被判定为寻衅滋事？按照法律规定，捕杀流浪狗肯定是合法的，不属于寻衅滋事，而属于为民除害。根据民法典，流浪狗属于无主之物，人人有权捕杀。面对极端爱狗人士的网暴，檀国平先生也给出了答案，就是追究爱狗人士的法律责任。檀先生不仅身体力行，还指导了很多打狗英雄，都来追究那些动物保护人士的法律责任。其实捕杀流浪狗唯一的真正难度就在于被极端爱狗人士网暴。只要能有力地追究那些网暴者的法律责任，则最大的困难已经迎刃而解。,有关, 流浪狗是人人有权捕杀的无主有害生物。,0.6442170937856039,0.5896006425221761,0.4930395285288493,0.5224189758300781,0.4723052581151326
zhihu,2,广东,2023-10-26,扑杀流浪狗，为民除害，感谢英雄！,有关, 扑杀流浪狗，为民除害,0.7772967020670573,0.6754815578460693,0.619856039683024,0.6376191775004069,0.4989686806996663
zhihu,2,加拿大,2023-10-22,这就跟收留国际难民是一个道理，你说他人道主义和难民也是人吧，可是他有时候难民也确实会形成不稳定因素，确实会违反一些现有社会规则和危害现有公民的安全；你要说难民都是坏人吧，那也确实太过于绝对，难民里面也确实有一些很有才能的，可以为社会做贡献的人。个人认为最好的办法就是不要一刀切，不要极端化处理，在确保可控制的范围内，留一点空间给两边极端化的人员去自己处理，只要不危害到其他人的安全，让他们自己放手去干就行。觉得流浪狗可怜，相当圣母的，就让他们自己去收留尽可能多的流浪狗；觉得流浪狗危险的，就给他们提供流浪狗处理队的电话，叫他们自己打电话处理和控制，投诉和吐槽的多的就出来处理安全隐患。反正原则就是一条，不要走极端，不要赶尽杀绝就行，剩下的流浪狗最后自己的命运是什么样，那就真的听天由命，看自己的造化了。,有关, 流浪狗是弱势群体，应该保护。,0.6902117729187012,0.7309765815734863,0.6600221395492554,0.6552588144938151,0.5760040283203125
zhihu,2,河南,2023-10-24,那些反对处理流浪狗的，是否收养了流浪狗？是否养过狗然后又丢弃了，使之成为流浪狗的？如果没有，就不要BB了，你有权利发言吗？不要认为自己占据了道德高低，就可以随意胡说。美国是灯塔国，看看美国这些年做的那些事，能成为灯塔吗？人权大于狗权，这是不争的事实，就是徽州宴的老板娘养的大几十万的狗，也是一条狗，不能让狗权大于人权。我支持处理流浪狗，美国每年都处理了几百万只流浪狗，为什么没有人说美国处理流浪狗不对的。有些人是否是吃的太饱了，,有关, 反对处理流浪狗的，是否收养了流浪狗？,0.7237908045450846,0.7065215905507406,0.6218274831771851,0.6376894315083822,0.5042745272318522
zhihu,2,湖南,2023-11-01,所谓的爱狗人士（NGO组织），已经开始把他们极端，反人类，自私的爱狗观，渗透进校园了。试图把狗权大于人权，漠视人类生命，不能理性看待问题，等一系列错误价值观传播给孩子。讽刺的是，流浪狗正是孩子成长过程中巨大的风险源，每年被流浪狗咬伤的儿童不计其数。诱导小朋友为弱小动物发声，流浪狗咬伤小朋友，爱狗人士发声了吗？中国不能走国外极左的老路，NGO组织对我国的渗透破坏不能再继续下去了。,有关, 1. 爱狗人士（NGO组织）渗透校园，传播错误价值观。,0.440326452255249,0.3841053644816081,0.5344586372375488,0.559641162554423,0.477086861928304
zhihu,0,北京,2023-10-30,运动式管理，没啥好说的。,无关, 运动式管理,0.2724032004674275,0.2882757385571797,0.6222689946492513,0.5920418500900269,0.5942076047261556
zhihu,0,新疆,2023-10-24,我提议如果爱猫狗人士不愿政府扑杀流浪狗，那么政府可以搞一个流浪猫狗驱逐计划，向爱猫狗人士收税，把全国捕捉到流浪猫狗收集起来，用远洋货轮集装箱把它们送到外国，比如美国，加拿大，澳大利亚，印度，印度尼西亚，俄罗斯，巴西等。我支持中国那些祸患，无论是神神恨国党也好，还是流浪猫狗也好，感觉移民海外，应润尽润（误）,有关, 建议政府搞流浪猫狗驱逐计划,0.6485240856806437,0.5677258968353271,0.6545915603637695,0.6236159006754557,0.5097469091415405
zhihu,1308,北京,2023-10-31,成群的灰狼能在光天化日之下随意出入智人巢穴袭击智人幼崽，这是所有智人成年个体共同的耻辱,无关, 成群的灰狼能在光天化日之下随意出入智人巢穴袭击智人幼崽，这是所有智人成年个体共同的耻辱,0.2961639364560445,0.2191610932350158,0.427519957224528,0.4795877536137898,0.4338052272796631
zhihu,704,,2023-10-31,你家里出现一只蟑螂，你还满屋撒药要对其进行满门抄斩呢。蟑螂又没咬你，只不过在你面前爬过而已。更何况蟑螂连错都没犯，你不也对它们喊打喊杀吗？蟑螂就不是生命了吗？,无关, 蟑螂也是生命,0.3359047571818034,0.317454993724823,0.4730735619862874,0.4825112024943034,0.4182052612304687
zhihu,375,江苏,2023-10-30,一个贪官被抓，上下准备严打可这又不碍着你小老百姓,无关, 贪官被抓，严打,0.240135391553243,0.1988731424013773,0.5403987169265747,0.5673750241597494,0.469870646794637
zhihu,316,北京,2023-10-30,折射出“和稀泥和久了大家就习以为常了”。流浪狗，不规范养犬行为早二十年就该管了，非得到今天，伤人上热搜了才知道管，然后弃狗的主人早找不到了。这事如果早管，流浪狗一来不会繁衍这么多，二来弃狗的狗主人该罚罚该判判，一点问题都不会有。,有关, 流浪狗是社会问题，需要政府重视。,0.5855027039845785,0.6113007068634033,0.6801013946533203,0.672322670618693,0.5045015017191569
zhihu,246,四川,2023-11-02,一只搜救犬救人，却要所有狗享受它的贡献，这折射出什么社会现实?,有关, 搜救犬救人的功劳，不应该让所有的狗来享受。,0.5602463086446127,0.5583708683649699,0.5759299198786417,0.6498322486877441,0.5386678377787272
zhihu,196,上海,2023-10-29,你为狗发声，也不愿意关注巴勒斯坦和以色列无辜的平民物伤其类,无关, 关注流浪狗,0.7528725465138754,0.7800320784250895,0.6682020823160807,0.6505680084228516,0.5086946487426758
zhihu,179,上海,2023-10-31,感谢各位知乎大佬们的好图……,无关, 【流浪狗】,0.7687435944875082,0.8085508346557617,0.6567352612813314,0.6531105836232504,0.5020678043365479
zhihu,178,北京,2023-10-31,当你发现屋里有一只蟑螂时，屋里真的只有一只蟑螂吗？当你网上看到一只流浪狗咬人时，你真的信只有一只吗？要诚实回答呦。,无关, 1. 流浪狗咬人不是个例,0.6899496714274088,0.6097127993901571,0.5862552722295126,0.6397829055786133,0.4522552490234375
