title,time,like,uname,sex,content,ip,rpid,root,senta,senta_prob
请停止捕杀流浪猫狗！,2023-10-21 11:43:47,28,鱼鱼虾米,保密,回复 @污啦拉啦辣 :哥们，你低估了他们对弱势群体的恶意，被狗绳绊倒摔死的老人，被咬的孩子都是他们讨厌的对象，他们恨不得这些人消失，耽误他的狗跑了,IP属地：浙江,191015146128,190928611248,负向,0.99907985644343
请停止捕杀流浪猫狗！,2023-10-21 11:53:27,11,用ROG的特困户,男,回复 @欣欣哀光 :现在你只关心狗，不关心被咬的人,IP属地：山东,191016689696,190928611248,负向,0.9892756486335657
请停止捕杀流浪猫狗！,2023-10-21 12:20:54,9,早点回家睡觉吧,男,有没有一种可能流浪猫狗可能在捕食本土动物，流浪猫只是非洲野猫驯化而来的，然而我国本土已经被流浪猫吃很多了，这样我收拾也可以说你们只在乎宠物他不在乎我国的本土物种，现在流浪猫的危害更大，我们必须做出决定，让流浪毛安乐死[OK],IP属地：江苏,191021065856,190928611248,负向,0.9973952445464107
请停止捕杀流浪猫狗！,2023-10-21 14:34:52,9,一哆云,保密,回复 @井底之蛙焔羽3479884 :你倒是发啊，哪里的文件，张口就来,IP属地：江苏,191043765664,190928611248,负向,0.8381358216529975
请停止捕杀流浪猫狗！,2023-10-21 16:01:31,6,列月雨,男,"回复 @四叠半的马孔多热雨 :1搞贩卖虐猫虐狗视频的又不是政府？甚至不是公家？
2说得好听绝育，钱谁来出？国内流浪狗小城市十万级，大城市百万级，还有其中抓捕人工费，现在只是区域拒止已经算不错了",IP属地：山东,191057840736,190928611248,负向,0.9997441932065385
请停止捕杀流浪猫狗！,2023-10-21 16:20:40,9,篝山知,保密,回复 @祂落泪情绪零碎 :白左动保经典言论，你不如说可爱的小动物是命不是命,IP属地：山东,191060304656,190928611248,负向,0.9182294478686188
请停止捕杀流浪猫狗！,2023-10-21 17:30:01,7,望天de213,保密,回复 @yy6 :你的话题建立在猫数量少这一前提下，但是事实是猫一旦数量多起来泛滥了一猫吃一个鸟掏一个窝这片的鸟就都完蛋。恰好人类放生的生存能力强生育能力也高的流浪猫还获得了路过人的食物，投喂导致猫生存率提高食物丰富生育率提高，捕猎者比例马上就上升了，你觉得这找食物还找的少吗？顺便猫确实不光捕鸟，更喜欢掏鸟蛋，还顺便捕爬行类，数量上去了还有寄生虫传播问题，流浪猫是入侵物种这是国际上就认可的，捕杀不是因为猫有问题是因为人类干涉过度导致它们泛滥了所以也需要人为干涉减少维持生态平衡,IP属地：广西,191067848736,190928611248,正向,0.9120416368429218
请停止捕杀流浪猫狗！,2023-10-22 03:01:20,9,鱼鱼虾米,保密,回复 @凉太的小欢儿 :钱你又不出，嘴倒是一刻不停，狗具有攻击性这个问题不需要甄别，狗具有攻击性是客观事实，它有攻击人的能力。国际通用做法是抓起来7天无人认养即可安乐死，不过养狗的人交的管理费太少了，连安乐死的钱都不够。,IP属地：浙江,191100362112,190928611248,负向,0.9993707335796813
请停止捕杀流浪猫狗！,2023-10-22 03:10:13,6,鱼鱼虾米,保密,回复 @凉太的小欢儿 :我呼吁的是你们要出钱啊，安乐死要钱的，我们这些从来不养狗的人不需要出，需要的是你们出钱，解决问题就要说清楚钱从哪来。,IP属地：浙江,191101427776,190928611248,负向,0.9997964008812232
请停止捕杀流浪猫狗！,2023-10-22 04:47:46,6,扶悕,保密,那些拍死蚊子的人对别人的生命可能也毫不在乎，唉,IP属地：湖北,191115432576,190928611248,负向,0.9997546226722278
请停止捕杀流浪猫狗！,2023-10-22 04:49:43,8,劳资不是不会起名字,男,这句话太经典了，典型的超远视主义者，我现在找个流浪猫狗拉过屎的粪坑给你扔进去淹死吧,IP属地：内蒙古,191115845856,190928611248,负向,0.999878588985915
请停止捕杀流浪猫狗！,2023-10-22 09:47:50,7,生生世世loveyou,保密,回复 @哦-是子期啊 :那你和狗生活吧,IP属地：上海,191151693152,190928611248,正向,0.9413075394257433
请停止捕杀流浪猫狗！,2023-10-22 16:13:45,7,akjwee,保密,回复 @津溢 :你说的对，但是中华人民共和国家犬管理条例》 第四条 凡未注射狂犬病疫苗的犬（包括无标记犬），一律视为野犬，公安人员、民兵以及广大群众都有权捕杀，不负任何责任。,IP属地：山西,191204704816,190928611248,负向,0.9613856512256973
请停止捕杀流浪猫狗！,2023-10-23 08:49:41,6,迷茫的小孩TQ,男,回复 @冰舞暗落 :你想和猫狗一个地位别拉上正常人行吗,IP属地：浙江,191274969904,190928611248,负向,0.9951254060024617
请停止捕杀流浪猫狗！,2023-10-24 16:30:28,6,虾球姥爷,男,人权至上，阿猫阿狗的性命啥时候能超过人了，要不你去乐山佛位让你坐坐呗,IP属地：上海,191462072560,190928611248,负向,0.9949104614729123
请停止捕杀流浪猫狗！,2023-10-20 23:21:26,258,该说点啥呢算了算了,保密,他们可能连对别人的生命也毫不在乎，哎,IP属地：福建,190928611248,0,负向,0.9981445339203354
请停止捕杀流浪猫狗！,2023-10-21 03:57:33,88,黑白交错的格子,保密,"每次说起流浪猫狗处理的问题，都有一堆人跳出来各种心疼，跳出来各种呼吁，可是最后情况却基本没有改善，不就是光说不做假把式的人多么[大笑]
张张嘴多省心省力啊，又没成本又能展现自己的菩萨心肠，真让他们去做，有几个真做的[吃瓜]
光喊叫着整改，知道整改需要多少人力物力财力吗？这些支出都从哪里来？
我自己也养狗养猫，养了十一年了，但是我一样讨厌有人养没人管的猫狗！我一样讨厌没人养没人管的流浪猫狗！那些乖巧的有人养也有人管的合规合法的猫猫狗狗谁都喜欢！
但是，现在处理的是流浪猫狗，是为了给人类的生存环境进行整顿清理，又不是针对合法合规的家养猫狗，有什么问题？",IP属地：广东,190954606448,0,正向,0.3352956632829631
请停止捕杀流浪猫狗！,2023-10-21 06:30:27,24,郑在麦,保密,他们这些宠物博主该反思一下宠物圈的问题，城市流浪动物都是宠物圈产生的，他们不做好健全的养宠的意识，这问题没法解决。,IP属地：河北,190973964976,190973345232,正向,0.8032099159954669
请停止捕杀流浪猫狗！,2023-10-23 04:34:19,6,麻辣小糊虾,女,同样艰难的人也有高下之分，很多虐杀动物的人就是你口中“活下去很难的人”，没人可以压迫，才盯着动物喊打喊杀,IP属地：吉林,191249376880,190973345232,正向,0.999646871138026
请停止捕杀流浪猫狗！,2023-10-24 00:16:53,6,圆滚滚112,男,回复 @freesia甜 :现在经济不景气，花一大笔财政给流浪猫狗是不可能，捕杀是最简单的方法也是成本最低的方法,IP属地：湖北,191351071920,190973345232,正向,0.9974904920971497
请停止捕杀流浪猫狗！,2023-10-21 06:25:21,61,在下就是周文,保密,我知道，可能会有很多人骂我，但我还是要说很多时候能养动物的人，那都不是挣扎在生存与死亡的线上，我们国家还有很多人活下去都很难了，人活着很难，动物肯定是放在其次，人的错应该由人来承担，但有些时候请以人为本,IP属地：河南,190973345232,0,正向,0.8099578518069563
请停止捕杀流浪猫狗！,2023-10-21 06:57:42,37,云中树1,保密,搞笑，你应该去喷那些抛弃猫狗的人，而不是那些为了保护你的安全去捕杀猫狗的人,IP属地：安徽,190977017584,0,负向,0.9993881922022503
请停止捕杀流浪猫狗！,2023-10-21 00:47:34,51,养了两只猫的朔月,女,"立法是应该的，但在流浪猫狗真的对人类产生威胁的时候，捕杀也是应该的。这种事应该各论各的，而不是放在一起混淆视听。
昨天再次接到了求助，小区里有人将一只濒死的小猫丢出来了，我带回家尽全力救治了，但它还是死了。后来打听了一下，这只小猫是一个小孩捡的流浪猫，因为不会养，给吃的东西完全不对，最后小猫算是活活饿死的。
猫猫很可怜，但如果真的完全不管无序繁殖，让流浪猫狗完全自由，就真的是对它们好吗？
可能你们的条件更好一些，有额外的钱能够给流浪猫狗做绝育，但不是所有人都能吃饱饭啊？而且有些人没有额外的钱也不是因为自己不够努力，他们选择用自己的方式保护“人”就有错吗？
前几天的罗威纳有主，咬人被捕杀了就是大快人心，那流浪狗就没有潜在威胁吗？非要等到真的再咬死几个，才去捕杀？
善良没有错，但不合理的善良，有时候就会逐渐的变成另一种极端，那也是一种恶。",IP属地：吉林,190934002288,0,负向,0.9403547189124914
请停止捕杀流浪猫狗！,2023-10-21 00:01:16,39,超逊的南巨,女,流浪猫狗本来就是属于危害环境的物种的，某些大学生别来跟我说说什么已经养了几千年了，或者说什么土豆番茄都是入侵植物，不要吃之类的，说这种话的人脑子里面装的都是猫屎，我来跟你好好说一说，你们这种人基本上都是不会查数据的人，但凡你看个论文你都会知道祖国本土的流浪猫猎杀的动物都是几亿几十亿增长的，而某些人呢，却还在帮助流浪猫干这种行为，平时的时候可以补小动物吃，而不想补了，直接抱着一个人撒娇就可以获得食物吃，而你们又说我们是生活在同一片蓝天下的物种，为什么不能互相包容，而最讽刺的就是你们甚至连领养都不愿意做到，你都不愿意让他呆在你的屋子里，那何谈的共享世界呢？[吃瓜],IP属地：上海,190930620272,0,负向,0.9998373455010068
请停止捕杀流浪猫狗！,2023-10-21 00:17:41,31,贴贴不可以,保密,太伪善了，对人的安全不闻不问，无辜的人被咬伤与我无关，对捕杀流浪狗叫屈喊冤，回家后各种肉食照吃不误，这就是许多动物保护者所谓的“善良”所谓的“万物平等”,IP属地：山东,190931599616,0,负向,0.9996866233262836
请停止捕杀流浪猫狗！,2023-10-21 06:29:38,68,王是是大菠萝,男,都弄不清什么叫流浪猫狗就在这呼吁，真是枉我关注这么久，我觉得可能八条比你聪明。当人权受到侵犯，生命安全受到威胁，你应该跑去和被咬的小女孩呼吁，你应该跑去和小女孩的父母呼吁。以小见大，人权都保不住谁有精力保护动物权利？何不食肉糜的故事天天都在发生，我们呼吁的不应该是禁止遗弃猫狗？你个人对流浪猫的救助我很尊敬也很支持，但这不代表所有人都有能力和精力去做这些事，照章办事保护人类生存环境的人被你说成恶魔一样。现在社会意识形式还没有达到你所描述的高度，虐待动物理应被谴责和唾弃，但你现在所处的毕竟是人类社会，你来呼吁拒绝虐杀流浪狗，会有狗开呼吁拒绝攻击小女孩吗？,IP属地：天津,190973820208,0,负向,0.9963810283791119
请停止捕杀流浪猫狗！,2023-10-21 06:39:35,53,孤梦残殇QAQ,保密,"所谓的立法，真的好好认清一下现实，了解一下如何处理法律与自身感情的矛盾，自己有一个切实方案再来说出口。不要把自己摆在道德的制高点，然后还想要不动脑不出力就能得到自己想要的结果。【反虐待动物法真的该立吗？如此正义为何立不出来？-哔哩哔哩】 https://b23.tv/kZEVzOL
我并不反对立反虐待动物法，只是在高呼立法之前，是不是应该好好的动动脑子想想可行性，以及所谓法律的细节该如何处理，如何落实法律。看完链接中的视频再好好思考一下，如果连人的权益都保护不了，那这法律出现的意义在哪里？",IP属地：湖北,190974992352,0,负向,0.6240695988848586
请停止捕杀流浪猫狗！,2023-10-21 01:13:23,36,战斧ZRC,男,"因为“虐待”两个字在法律上难以界定，而且动物保护法肯定是对于全体动物的，不可能双标到搞出专门猫狗动保法吧？那么鱼牛羊猪都是要被考虑到其中的。
无主动物的处置更是不应该被加上虐待的罪名。为什么？因为我国的法律是以人为本的，宠物动物本质上是人的所有物，无主动物呢？是被人遗弃的，有的甚至是弃2代，弃3代。在考虑到我国始终没有消除狂犬病的传播。所以对流浪动物进行处置，对疑似发狂的动物任何公民都有权扑杀，这是应该被允许的。
而且再说一遍，国内外的案例已经是很生动的写照了，世界从来不是理想的，动保政策的小小推动，会牵连到屠宰场，菜市场，餐馆，牵连到无数人的工作和生活。
一旦动保法按照养宠圈对于宠物猫狗的标准通过了，那就是给那些臭虫般的极端动保组织一个合理合法的阻碍屠宰场，阻碍生鲜餐馆的理由和背书。
大家有心的看看现在呼吁反虐待动物法的都是哪些人？中产阶级以上，十指不沾阳春水的居多。屠宰场，生鲜餐馆，菜市场的那些人，农村每年杀鸡，杀猪的那些人，他们的行为难道要因为一纸荒唐而一夜之间违法吗？[tv_思考]
所以善良值得肯定，但是应该慎言慎行，不要好心办了坏事。
我大学前基本上一直在城市，很多言行也是这样理想化的。觉得很多东西为什么标准那么低？甚至是没标准？后来我去基层待久了，才发现因为我国地区差异，城乡差距还是太大了。国内北上广深就不说了，就是国内新一线城市很多都比东南亚的外国首都甚至是一些发达国家的城市要强了，但是我们农村呢？别忘了，我国是2021年才完成脱贫攻坚的。
农村经济里，各家各户能够自己养鸡杀鸡，养狗宰狗，然后卖钱。这是他们收入里很重要的一部分，一旦动保法通过，那么屠宰权可能要严格上移给专门的屠宰场，个人不能屠宰了，甚至很多地方用一个小房间养了很多的竹鼠，鸡，鸭，这在极端动保组织眼里，可也是虐待行为，那难道还要让农村各家不准养鸡吗？
动保法是决不能轻易通过的，背后利益冲突很多，绝不是很多人想的那么简单的。",IP属地：湖南,190936134416,0,负向,0.8807488174891311
请停止捕杀流浪猫狗！,2023-10-21 04:18:24,10,supersaisaisai,保密,还真说中了，一出国就给国内上嘴脸了，笑死,IP属地：北京,190957460176,190955176256,负向,0.9993228866813872
请停止捕杀流浪猫狗！,2023-10-21 04:52:47,12,吃瓜_雕,保密,回复 @supersaisaisai :国外扑杀百万只流浪动物又要装死了[妙啊]不就是双标嘛,IP属地：北京,190962246848,190955176256,负向,0.9989182895559097
请停止捕杀流浪猫狗！,2023-10-21 05:08:08,7,甜辣酸咸,保密,这些人嚷嚷要立法要gj成立保护机构太不切实际了，至少目前不行，看那些坚持绑架流浪猫的博主们，他们哪个不是大多数砸手里，就猫德联盟办公室里的猫也不少，平时专职抓猫那么辛苦，猫生病要治病花钱 吃喝要花钱，如果要gj出钱建立这样的专业机构……每一个爱狗人士应该捐款万元打底，目前不该拿纳税人的钱来做这些，毕竟某些地方体制内工资都快发不起了[doge],IP属地：广西,190964064368,190955176256,负向,0.9998372262105448
请停止捕杀流浪猫狗！,2023-10-21 04:01:32,44,暗夜流转,保密,一出国，就把国外的那套嘴上的虚伪，学个十成。高叫着要为流浪动物立法，那你倒是说说怎么立法。钱谁出？怎么养？圈养起来需要多少人力物力，不圈养越来越多，满大街都是，当找不到足够的食物，发狂就会攻击弱小的孩子女人。你希望自己的孩子生活在这种环境中么？？流浪动物的本质是什么，流浪动物的本质就是这些宣称爱狗爱猫人士的弃养，如果立法，就应该要求饲养就必须要负责，不能遗弃。那么养的时候就会三思而行，不会那么随心所欲。至于你视频最后的那句话，虐待动物要立法我支持，人间有爱，不要虐待。但是现在各个城市政府主持的捕捉大型流浪狗，我更支持。,IP属地：辽宁,190955176256,0,负向,0.9588826585986574
一狗伤人 万狗捕杀？流浪狗到底做错了些什么？！,2023-10-20 06:31:34,691,走路要用两条腿,保密,"真正的解决方式：严肃规范文明养狗条例 规范化管控流浪动物程序 并积极协助领养 禁止弃养 并且对于不文明养狗行为严厉惩罚
而不是突然掀起一场屠杀 杀是一时 不解决根本不文明养狗以及流浪狗合理处置方式 这种悲剧会一次次重演",IP属地：美国,190834757952,0,负向,0.9948825646167165
一狗伤人 万狗捕杀？流浪狗到底做错了些什么？！,2023-10-20 06:59:13,16,渊旺岁淼,男,眼下是要去除潜在危害，捕狗还不够正确吗，捕狗和制定养狗政策不冲突，现在要的是解决流浪狗们的归宿，网上的朋友们嘴上说的心疼，现实里去养流浪狗了吗，没人要还让国家给养着吗，可不杀了呗,IP属地：四川,190837427776,190836516256,负向,0.9275204994665103
一狗伤人 万狗捕杀？流浪狗到底做错了些什么？！,2023-10-20 07:04:18,8,渊旺岁淼,男,地球是我们人类的家，你可以说人不高于自然，但任何来自其他生物威胁到人生命安全的危害都可以去除，人高于一切其他生物，保护大自然为的是保护我们赖以生存的环境，而不是让有危险的例如流浪狗影响到我们正常的生活,IP属地：四川,190838012688,190836516256,负向,0.9256306707602562
一狗伤人 万狗捕杀？流浪狗到底做错了些什么？！,2023-10-20 07:11:25,17,六个硬币和我推朴炆旲,保密,"回复 @渊旺岁淼 :大把多大型的关爱流浪动物公益，每年都有，还有一些个人或者小团体的收容流浪动物。不能说没有人没有收养流浪动物，只是这些行动的速度远远不及被弃养以及那些流浪动物自己产生的后代的速度。况且现在一刀切，以后继续一刀切下去?最主要的难道不是防止有人继续抛弃宠物吗？哪有从结果解决问题的，而且一刀切的做法还违反人伦道德(有点可悲啊，竟然没有自然可以容下被抛弃的宠物)
主要是那些该受到惩罚的人没有受到惩罚，反而让那些小可怜背上代价",IP属地：广东,190838586416,190836516256,负向,0.6573262099512913
一狗伤人 万狗捕杀？流浪狗到底做错了些什么？！,2023-10-20 07:13:33,9,六个硬币和我推朴炆旲,保密,回复 @渊旺岁淼 :关于这一点，你去看看那些宠物不牵绳咬人多还是流浪动物咬人多。流浪动物的社会化程度蛮高的,IP属地：广东,190838777824,190836516256,负向,0.7378296966196807
一狗伤人 万狗捕杀？流浪狗到底做错了些什么？！,2023-10-20 07:17:25,7,北风七级,保密,回复 @六个硬币和我推朴炆旲 :这就像因糖尿病坏死的组织一样，现在不果断切除，拖拖拉拉更危险，根源治理也是以后再考虑的。,IP属地：上海,190839170688,190836516256,负向,0.8023904477262178
一狗伤人 万狗捕杀？流浪狗到底做错了些什么？！,2023-10-20 16:37:40,9,毕竟是零食,男,BV1Wv41177zU 要不效仿一下？,IP属地：辽宁,190913142336,190836516256,负向,0.9690662343380154
一狗伤人 万狗捕杀？流浪狗到底做错了些什么？！,2023-10-20 18:55:33,8,毕竟是零食,男,回复 @斗段 :哥们儿可以交这个钱，但是你们爱猫狗人士得先给哥们儿签一个免责声明吧？别回头再把我打成屠杀流浪猫狗的纳粹头子了[吃瓜],IP属地：辽宁,190922250752,190836516256,负向,0.9354745638333206
一狗伤人 万狗捕杀？流浪狗到底做错了些什么？！,2023-10-21 13:24:19,9,满月复经纶,男,不杀人类被咬的概率增加，但却没法追查是谁在弃养并惩罚，纯纯的逻辑怪圈,IP属地：辽宁,191031557120,190836516256,负向,0.9861069377613632
一狗伤人 万狗捕杀？流浪狗到底做错了些什么？！,2023-10-20 06:49:49,669,六个硬币和我推朴炆旲,保密,"一刀切的做法根本不可行，丢弃宠物的人永远都在。真正需要做好的提高人类素质，做好对宠物的监管措施。而且看这评论区就知道有些人的素质确实不怎么行[撇嘴]
正在被惩罚的应该是随意抛弃宠物的那些人，而不是经历了被迫流浪小心翼翼生存还要被一些非人对待的那些动物，这是地球是大自然，不是人类独有的地方。
我觉得关于管理动物宠物可以出法，像车子一样上牌上证，一是避免被随意抛弃减少流浪动物(一些兴头上养的人可以pass掉)，二是能够保护宠物的安全(防止坏人随意伤害)，三是在宠物伤人事件上可以让受害者更轻松的获得赔偿。别说有什么不能实现的管理制度，车证不就搞出来了吗？而且本来养宠物跟开车一样肯定要有门槛才能防住部分道德感底下的人才行。还有一点好处就是减少城市对于流浪动物支出的费用(也就是说，一些不养宠物的交税也会被用于这方面)",IP属地：广东,190836516256,0,负向,0.9718611005515747
一狗伤人 万狗捕杀？流浪狗到底做错了些什么？！,2023-10-20 07:59:34,333,小小de幽灵,男,啊对，是弃养者的问题，问题是现在到哪找弃养者呢？网络上敲键盘说啥都行，那么流浪狗带来的安全隐患怎么解决？如果建立流浪狗收养基地谁出钱？谁维护？不止是要抓捕流浪狗，而且养狗要办证，要打疫苗，要规范化处理，两头都得抓。,IP属地：广东,190843544896,0,负向,0.9997594501214735
一狗伤人 万狗捕杀？流浪狗到底做错了些什么？！,2023-10-20 00:47:10,332,棠清吖,保密,遛狗不栓绳的人真的恶心，放任不栓绳的狗伤害人类，也伤害了文明养犬的人，还伤害了善良的流浪小动物。,IP属地：云南,190798100272,0,负向,0.9998641655978702
一狗伤人 万狗捕杀？流浪狗到底做错了些什么？！,2023-10-20 13:09:45,285,茉莉奶盖和奶茶,保密,人与自然和谐共处？我看到的跟我学到的出入挺大啊[微笑]那些无辜被牵连的狗狗们可没错吧？他们只是在活着，甚至是苟活，现在连活着也不行了吗[大哭][大哭],IP属地：安徽,190884123088,0,负向,0.9996832859910576
一狗伤人 万狗捕杀？流浪狗到底做错了些什么？！,2023-10-21 06:28:53,254,殊叁欢,保密,流浪猫狗捕杀几年就来一次，每次创建文明城市几乎都会杀一遍。但是事实证明，耗费大量人力物力的屠杀并没有效果不是吗？流浪猫狗的存在真的全因人为，只要有人遗弃，那流浪猫狗就会源源不断的产生。就是因为养猫养狗的门槛真的太低了，提高养宠门槛真的那么难么。养狗之前必须考证，证明主人知道如何规训犬只行为，例如最基本的随行不爆冲在居民楼里不能吠叫等，然后签署文明养狗保证书，如有不牵绳不捡屎则罚款，三次直接收容犬只，如有虐待遗弃终身禁养。且养宠人要承担每个月额外的宠物税。这个宠物税可以专项用于当地政府牵头设立的流浪猫狗救助基地，设立狗狗公园，甚至狗狗公园还能招商引资和创收。这样不好吗？让真正愿意为养宠花费时间精力金钱的人去养狗，愿意为自己养狗负责的人才能会养犬，真正的文明养犬，同时还能从源头止住流浪猫狗的产生，停止一刀切的懒政和血腥屠杀。,IP属地：辽宁,190973744976,0,负向,0.4934918700805113
一狗伤人 万狗捕杀？流浪狗到底做错了些什么？！,2023-10-20 16:51:16,241,DeEli-Arctrail,男,"这流浪狗问题实际上早已经是辩论赛的题了。
网上现在争，就是因为保安杀了条狗，就像萨拉热窝事件一样，只是把矛盾搬到了台面上了。大多都是“把狗当人看”和“把狗不当人看”两批人相互争辩，但就凭在网上耍嘴皮子真的很难争出高下，因为这已经是思想观念上的问题了。从“把狗当人看”这个视角，那么杀流浪狗绝对不行。细说就是狗和人一样，有“狗权”，不能搞连坐，谁咬人打谁就行，而且就算处死也不能乱棍打死，必须像人执行死刑一样，少折磨，快速死去，安乐死更好。从“把狗不当人看”这个视角，当他们群体中个“狗”有伤害人类嫌疑时，直接全灭掉，无需分辨，就像面对奴隶起义一样，完全不管三七二十一，全杀了就对了。
不同动物实际上群众的态度差距很大，还是动物利害不同的问题。实际上上面把狗当人看的很少是网络圣母，大多只是觉得流浪狗影响很小，没必要对它们下死手。反之亦然，另一部分人也不是毫无人性，只是觉得流浪狗太危险，必须灭掉。
这种事最好的方法就是因地制宜了，流浪狗泛滥，伤人频繁的地方就考虑全灭，并通知民众管好自家狗防止被误抓，伤人少的地方就别跟风到处抓狗没事找事干了，狗栓绳就行。",IP属地：河南,190914315072,0,负向,0.9412606106623294
一狗伤人 万狗捕杀？流浪狗到底做错了些什么？！,2023-10-20 02:00:31,125,本喵唔,女,up的三观真的很符合我的三观，我始终坚信互联网是一个让不同参差认知的人推到同一个平台讨论问题,IP属地：安徽,190804491232,0,负向,0.969675463599657
一狗伤人 万狗捕杀？流浪狗到底做错了些什么？！,2023-10-22 04:30:29,118,我能拥有六级号吗,保密,"就几句话，一，流浪狗可以收养；二，可以给流浪狗救助中心捐款捐粮。
  好心人大发慈悲收留它们吧。",IP属地：海南,191112873056,0,负向,0.9992532335860957
一狗伤人 万狗捕杀？流浪狗到底做错了些什么？！,2023-10-20 17:48:40,85,我尊嘟只是个街溜子,保密,谁还记得政治书上写的《人与自然和谐相处》，现在看来emmm原来书真的只是书啊[大笑][大笑][大笑][大笑],IP属地：陕西,190919058864,0,负向,0.996226060776948
一狗伤人 万狗捕杀？流浪狗到底做错了些什么？！,2023-10-20 11:59:19,74,闲散的狐狸耶,女,杀了全部的狗不仅去不现实还容易引发给多问题，但是这个事件了咬了人的该处理还得处理掉，有的烈性犬别说陌生人主人都管不住最后请JC击杀的案例不是没有，人是最重要的但是也不能把这个当成借口成为某些变态把自己特殊癖好普遍实行的理由。,IP属地：云南,190874383264,0,负向,0.9998330543323064
一狗伤人 万狗捕杀？流浪狗到底做错了些什么？！,2023-10-24 11:40:02,66,PPASC,保密,我可太了解国内rap了，无论是撩妹还是流量，各个都是顶级,IP属地：广东,191423126672,0,负向,0.34744828338112654
一狗伤人 万狗捕杀？流浪狗到底做错了些什么？！,2023-10-21 08:36:27,66,阿姆斯特朗回旋加速喷气式皮皮虫,保密,"希望相关人员牵头（网络爱狗大v），每个地区建立一个流浪狗/弃养宠物收容点，由爱狗人士捐钱，买地买食物建房子，雇专业人士捕捉转移流浪狗等，雇人手（或由当地爱狗人士当志愿）喂养。
然后如果能建成并且运营，每个月的花销由爱狗人士买单，如果一个月捐的款不够下个月花销，则按照捐款数量和每只狗每月的花销，对不够配额的狗进行无害化处理",IP属地：山东,190988279216,0,负向,0.9977483902193782
一狗伤人 万狗捕杀？流浪狗到底做错了些什么？！,2023-10-22 07:15:12,64,dddddkkkkkhhhh,保密,很简单的逻辑，流浪猫狗咬伤人谁负责，如果你认为应该政府负责，那你就别管政府怎么处理，你认为该群众负责那你就应该去收养它们,IP属地：重庆,191134145472,0,负向,0.9998849067116851
一狗伤人 万狗捕杀？流浪狗到底做错了些什么？！,2023-10-20 13:52:44,64,酥皮的茸茸球,保密,重点是不栓绳遛狗的主人啊[笑哭],IP属地：黑龙江,190890375328,0,负向,0.9996167786545023
一狗伤人 万狗捕杀？流浪狗到底做错了些什么？！,2023-10-21 03:08:33,14,点刀叫刃称阿刃,保密,让同胞不安全的罪魁祸首，也是同胞。人道的救助控制，规范化的管理有些所谓的“同胞”不闻不问，概不发声。猎杀开始的瞬间，他们不约而同的拍手叫好，吵嚷着随身带起了匕首和铁锤。,IP属地：吉林,190948399280,190920472704,正向,0.9983867330779574
一狗伤人 万狗捕杀？流浪狗到底做错了些什么？！,2023-10-21 04:48:45,7,风羽-,男,回复 @点刀叫刃称阿刃 :你说的其实很对。人们看不太到从根元上改善一切都行为。对此我完全同意加大宣传。但为流浪狗被处理而感到高兴也是理所当然。因为这暂时解决了他们目前面对的流浪狗问题，流浪狗的威胁暂时消失，座椅高兴,IP属地：山东,190961585696,190920472704,正向,0.9993618537838529
一狗伤人 万狗捕杀？流浪狗到底做错了些什么？！,2023-10-21 04:53:10,8,风羽-,男,回复 @佐佐幸福快乐猫 :真要是1/10000的情况下就反而没有大张旗鼓处理流浪狗的必要了。受益太低又基本等于没做。但现在的问题是流浪狗中没危险的没有那么多，且每一只流浪狗都有潜在危险，这个危险无法判断。没人知道某只文质彬彬的狗会不会在发情期一叫到天明。就像没法判断每一只老师会不会都是偷大米的一样。我们所能做的就是把这些动物一并处理，无论老师还是流浪猫狗,IP属地：山东,190962189232,190920472704,正向,0.9953175293240974
一狗伤人 万狗捕杀？流浪狗到底做错了些什么？！,2023-10-20 18:16:39,63,风羽-,男,其实我感觉通过批判弃养者来否定流浪狗本身的危害是有失偏驳的，弃养者的确罪该万死。但被弃养的狗也依然危险。对弃养猫狗的处理就是亡羊补牢。问题的根元在狼身上，但仍然要补上这个栅栏上窟窿。我对这流浪猫狗感到惋惜。但我更希望我的同胞能更安全一些,IP属地：山东,190920472704,0,负向,0.8059699963106226
一狗伤人 万狗捕杀？流浪狗到底做错了些什么？！,2023-10-20 12:28:03,63,摆烂小能狗,保密,说实话，以前只听到野狗野猫的叫法，不知道什么时候变成了流浪狗流浪猫。不过猫狗好像有点脱离生态圈，有能在野外捕猎的，但是没有天敌吃，不然也起码能找块地方当野生动物了（）,IP属地：江苏,190878463104,0,负向,0.9996651094986433
